legal_articles,legal_violation_categories,violation_keywords,reason_ai
《工业产品生产许可证管理条例》第五条,安全生产/危化品||无照经营/登记问题,工业||工业产品生产许可证||许可证,
《工业产品生产许可证管理条例》第四十五条,安全生产/危化品||无照经营/登记问题,工业||工业产品生产许可证||许可证,
《工业产品生产许可证管理条例》第四十五条“企业未依照本条,安全生产/危化品||无照经营/登记问题,工业||工业产品生产许可证||许可证,
《工业产品生产许可证管理目录》,安全生产/危化品||无照经营/登记问题,工业||工业产品生产许可证||许可证,
《工业产销总值及主要产品产量B204-1表》,安全生产,工业,
《工业产销总值及主要产品产量》,安全生产,工业,
《工业产销总值及主要产品产量表》,安全生产,工业,
《工业企业厂界噪声排放标准》,安全生产,工业,
《工业企业厂界环境噪声排放标准》,环境保护,工业||环境,
《工业企业废水氮、磷污染物简介排放限值》,环境保护,工业||水污染||水污染物||废水||污染物,
《工业企业废水氮、磷污染物间接排放的限值》,环境保护,工业||水污染||水污染物||废水||污染物,
《工业企业废水氮、磷污染物间接排放限值》,环境保护,工业||水污染||水污染物||废水||污染物,
《工业企业成本费用(成本费用调查单位填报)》,安全生产,工业,
《工业企业成本费用》,安全生产,工业,
《工业企业样本调查表》,安全生产,工业,
《工业企业氮、磷污染物间接排放限值》,环境保护,工业||污染物,
《工业企业煤气安全规程》,安全生产,工业||安全,
《工业企业煤气安全规程》第4.11条,安全生产,工业||安全,
《工业企业煤气安全规程》第7.3.1.2条第二款,安全生产,工业||安全,
《工业企业生产数据核实修订申请表》,安全生产,工业,
《工业企业补发房产证现场办公意见表》,安全生产,工业,
《工业企业设计卫生标准》,安全生产,工业,
《工业和民用燃料煤》,安全生产,工业,
《工业品买卖合同》,安全生产,工业,
《工业废弃物处理合同》,安全生产,工业,
《工业建筑使用性鉴定报告》,安全生产,工业,
《工业建筑供暖通风与空气调节设计规范》,安全生产,工业,
《工业总产值及销售产值计算台帐》,安全生产,工业,
《工业气体供气合同》,安全生产,工业,
《工业气瓶定期检验质量监督抽查报告》,产品质量||安全生产/危化品,检验报告||工业,
《工业气瓶定期检验质量监督抽查报告（复检）》,产品质量||安全生产/危化品,检验报告||工业,
《工业气瓶定期检验质量监督抽查整改报告》,产品质量||安全生产/危化品,检验报告||工业,
《工业炉窑大气污染物排放标准》,环境保护,工业||污染物,
《工业生产者购进价格月报表》,安全生产,工业,
《工业管道定期检验报告》,产品质量||安全生产/危化品,检验报告||工业,
《工业管道的基本识别色、识别符号和安全标识》,安全生产,工业||安全||安全标识,
《工业级CO2充装记录》,安全生产,工业,
《工业锅炉外部检验报告》,产品质量||安全生产/危化品,检验报告||工业,
《工伤保险条例》第10条,财税与金融监管,保险,
《工作场所有毒气体检测报警装置设置规范》,安全生产,报警装置||装置||有毒气体,
《工作场所职业卫生监督管理规定》,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第47号)第九条第一款,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第三十条第一款,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第九条第一款,安全生产,职业卫生,
"《工作场所职业卫生监督管理规定》第九条第一款,",安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第二十条,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第二十条,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第二十条第一款,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第五十一条第(四)项、,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第五十条第(四)项,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第五十条第(四)项,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第八条第一款,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第十一条,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第十二条第一项,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第十二条第（一）项,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第十二条第（一）项,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第十二条第（四）项,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第四十七条第二项的规定,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第四十九条第一款第（七）项,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第四十九条第（二）项,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第四十八条、,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第四十八条第(二)项,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第四十八条第一项,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第四十八条第（一）项,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第四十八条第（一）项,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第四十八条第（二）项,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第四十八条第（二）项,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第四十八条第（二）项.,安全生产,职业卫生,
《工作场所职业卫生监督管理规定》第四章第四十七条第二项,安全生产,职业卫生,
《工作场所职业卫生管理规定》,安全生产,职业卫生,
《工作场所职业卫生管理规定》第三十一条第一款,安全生产,职业卫生,
《工作场所职业卫生管理规定》第三十六条、,安全生产,职业卫生,
《工作场所职业卫生管理规定》第三十条,安全生产,职业卫生,
《工作场所职业卫生管理规定》第三十条、,安全生产,职业卫生,
《工作场所职业卫生管理规定》第三十条第一款,安全生产,职业卫生,
《工作场所职业卫生管理规定》第九条,安全生产,职业卫生,
《工作场所职业卫生管理规定》第九条,安全生产,职业卫生,
《工作场所职业卫生管理规定》第九条第一款,安全生产,职业卫生,
《工作场所职业卫生管理规定》第九条第一款、,安全生产,职业卫生,
《工作场所职业卫生管理规定》第九条第一款和,安全生产,职业卫生,
《工作场所职业卫生管理规定》第二十条第一款,安全生产,职业卫生,
《工作场所职业卫生管理规定》第二十条第一款、,安全生产,职业卫生,
《工作场所职业卫生管理规定》第二章第九条,安全生产,职业卫生,
《工作场所职业卫生管理规定》第五十四条;,安全生产,职业卫生,
《工作场所职业卫生管理规定》第五十条,安全生产,职业卫生,
《工作场所职业卫生管理规定》第五十条第(四)项,安全生产,职业卫生,
《工作场所职业卫生管理规定》第五十条第四款,安全生产,职业卫生,
《工作场所职业卫生管理规定》第五十条第四项,安全生产,职业卫生,
《工作场所职业卫生管理规定》第五十条第（一）项,安全生产,职业卫生,
《工作场所职业卫生管理规定》第十二条第（四）项,安全生产,职业卫生,
《工作场所职业卫生管理规定》第十五条第一款、第二十条第三款,安全生产,职业卫生,
《工作场所职业卫生管理规定》第十五条第二款,安全生产,职业卫生,
《工作场所职业卫生管理规定》第十六条,安全生产,职业卫生,
《工作场所职业卫生管理规定》第十六条,安全生产,职业卫生,
《工作场所职业卫生管理规定》第四十七条,安全生产,职业卫生,
《工作场所职业卫生管理规定》第四十七条第(二)项,安全生产,职业卫生,
《工作场所职业卫生管理规定》第四十七条第(二)项、,安全生产,职业卫生,
《工作场所职业卫生管理规定》第四十七条第二项;,安全生产,职业卫生,
《工作场所职业卫生管理规定》第四十七条第（二）项,安全生产,职业卫生,
《工作场所职业卫生管理规定》第四十九条第(四)项,安全生产,职业卫生,
《工作场所职业卫生管理规定》第四十八条第七款,安全生产,职业卫生,
《工作场所职业卫生管理规定》第四十八条第八项,安全生产,职业卫生,
《工作场所职业卫生管路规定》第四章第四十七条第二项,安全生产,职业卫生,
《工作场所职业病危害因素检测报告》,安全生产,职业病,
《工作场所职业病危害因素检测报告书》,安全生产,职业病,
《工商总局 税务总局关于清理长期停业未经营企业工作有关问题的通知》,财税与金融监管,税,
《工商总局、税务总局关于清理长期停业未经营企业工作有关问题的通知》,财税与金融监管,税,
《工商总局和税务总局关于清理长期停业未经营企业工作有关问题的通知》,财税与金融监管,税,
《工商总局税务总局关于清理长期停业未经营企业工作有关问题的通知》,财税与金融监管,税,
《工商总局？、税务总局关于清理长期停业未经营企业工作有关问题的通知》,财税与金融监管,税,
《工商登记管理条例》第63条,市场主体与登记治理,登记管理||登记,
《工商行政管理机关禁止垄断协议行为的规定》第十条“经营者违反本规定第四条至第八条,反垄断,垄断,
《工商行政管理机关禁止垄断协议行为的规定》第四条第一款第（一）项,反垄断,垄断,
《工商部门年检温馨提示》,未年检登记,年检,
《工地陈华情况说明》,建设工程与房地产,工地,
《工广下801运输顺槽掘进工作面作业规程》,交通运输,运输,
《工矿产品买卖合同（水泥砖）》,安全生产,矿||矿产,
《工矿产品购销合同》,安全生产,矿||矿产,
《工矿产品销售合同》,安全生产,矿||矿产,
《工程内部分包协议书》,建设工程与房地产,工程,
《工程图纸》,建设工程与房地产,工程,
《工程建设项目勘察设计招标投标办法》第三条和,工程建设/招投标||建设工程,招标投标法||工程||建设项目,
《工程建设项目招标范围和规模标准规定》第七条,建设工程与房地产,工程||建设项目,
《工程建设项目招标范围和规模标准规定》第三条第一项、第七条第三项,建设工程与房地产,工程||建设项目,
《工程建设领域农民工工资保证金规定》,建设工程||劳动保障/用工,工程||工资,
《工程建设领域农民工工资保证金规定》第二十条,建设工程||劳动保障/用工,工程||工资,
《工程承包合同》,建设工程与房地产,工程,
《工程承包合同书》,建设工程与房地产,工程,
《工程施工劳务分包合同》,建设工程与房地产,施工||工程施工||工程,
《工程施工合同》,建设工程与房地产,施工||工程施工||工程,
《工程暂停令》,建设工程与房地产,工程,
《工程材料、构配件、设备报审表》,建设工程与房地产,工程,
《工程消防验收合格的意见》,消防安全||建设工程,消防||工程,
《工程渣土准运证》,建设工程||交通运输违规,工程||准运证,
《工程竣工验收备案表》,建设工程与房地产,工程||备案,
《工程竣工验收报告》,建设工程与房地产,工程,
《工程结算书》,建设工程与房地产,工程,
《工程结算定案表》,建设工程与房地产,工程,
《工程规划许可证》,建设工程与房地产,工程||许可证,
《工程设计资质证书》,建设工程与房地产,工程,
《工程质量安全整改通知书》,建设工程与房地产,安全||工程,
《工程质量监督手续》,建设工程与房地产,工程||工程质量监督手续||工程质量监督,
《工程造价咨询企业管理办法》第十九条第三款,建设工程与房地产,工程,
《工程造价咨询报告书》,建设工程与房地产,工程,
《工程造价咨询评估报告书》,建设工程与房地产,工程,
《工程预算书》,建设工程与房地产,工程,
《工贸企业有限空间作业安全生产管理与监督暂行规定》第七条,安全生产,安全||安全生产||安全管理规定||安全生产管理,
《工贸企业有限空间作业安全生产管理与监督暂行规定》第三十条第一项的规定,安全生产,安全||安全生产||安全管理规定||安全生产管理,
《工贸企业有限空间作业安全管理与监督暂行规定》,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第59号)第三十条第(三)项规定,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第59号)第三十条第三项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第59号)第二十八条第(二)项规定,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第59号)第十九条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第59号)第十九条第(二)项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第59号)第十二条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第59号)第十二条第二款,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第59号)第十八条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第59号）第二十一条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第59号）第二十九条第二项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第59号）第十九条第二项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第一十九条第(二)项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第七条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第七条、,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第七条、第十九条第二项,安全生产,安全||安全管理规定,
"《工贸企业有限空间作业安全管理与监督暂行规定》第七条、第十九条第二项,",安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第七条之规定,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第(一)项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第(一)项的规定,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第(三)项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第(二)项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第一款第（二）项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第一项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第一项;,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第一项的规定,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第一项的规定;第2-7项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第三项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第二项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第二项的规定,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第（一）项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第（一）项、,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第（三）项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第（二）项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第三十条第（二）项、,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十一条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十一条,安全生产,安全||安全管理规定,
"《工贸企业有限空间作业安全管理与监督暂行规定》第二十一条,",安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十一条;2、,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十九条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十九条的规定,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十九条第(一)项规定,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十九条第(二)项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十九条第一项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十九条第一项、第三项规定对其处罚人民币贰万元的行政罚款,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十九条第二款,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十九条第二项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十九条第二项;2、,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十九条第（一）项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十九条第（二）项,安全生产,安全||安全管理规定,
"《工贸企业有限空间作业安全管理与监督暂行规定》第二十九条第（二）项,",安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十八条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十八条第(一)项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十八条第(一)项的规定,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十八条第一款,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十八条第一款第一项、第三十条第一款第二项、,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十八条第一项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十八条第一项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十八条第一项、第三十条第一项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十八条第一项、第三十条第一项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十八条第二项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十八条第（一）项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第二十八条第（二）项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第五条、第七条、第十二条、第二十一条、第二十三条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第五条、第六条、第七条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第五条第一款第二项、第十九条第一款第二项、第二十一条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第五条第二项、第七条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第八条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第八条、,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第六条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第十九条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第十九条第(二)项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第十九条第二款,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第十九条第二项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第十九条第二项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第十九条第（二）项,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第十二条第一款、第二款,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第十八条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督暂行规定》第十六条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理与监督管理暂行规定》第七条,安全生产,安全||安全管理规定||安全监理,
《工贸企业有限空间作业安全管理与监督管理暂行规定》第三十条第(一)项（二）项,安全生产,安全||安全管理规定||安全监理,
《工贸企业有限空间作业安全管理和监督暂行规定》第七条,安全生产,安全||安全管理规定,
《工贸企业有限空间作业安全管理和监督暂行规定》第三十条第（一）项,安全生产,安全||安全管理规定,
《工贸企业有限空间安全生产管理与监督暂行规定》第七条,安全生产,安全||安全生产||安全管理规定||安全生产管理,
《工贸企业有限空间安全管理与监督暂行规定》第二十八条第一项,安全生产,安全||安全管理规定,
《工贸企业有限空间安全管理与监督暂行规定》第十九条第二项之规定,安全生产,安全||安全管理规定,
《工贸企业粉尘防爆安全规定》,安全生产,安全||粉尘,
《工贸企业粉尘防爆安全规定》第七条第一款第一项第二项第三项,安全生产,安全||粉尘,
《工贸企业粉尘防爆安全规定》第三十条第(三)项,安全生产,安全||粉尘,
《工贸企业粉尘防爆安全规定》第三十条第一款第二项,安全生产,安全||粉尘,
《工贸企业粉尘防爆安全规定》第三十条第二项,安全生产,安全||粉尘,
《工贸企业粉尘防爆安全规定》第二十九条,安全生产,安全||粉尘,
《工贸企业粉尘防爆安全规定》第十一条第一款,安全生产,安全||粉尘,
《工贸企业粉尘防爆安全规定》第十一条第二款,安全生产,安全||粉尘,
《工贸企业粉尘防爆安全规定》第十五条和第十八条,安全生产,安全||粉尘,
《工贸企业粉尘防爆安全规定》第十五条第一款规定,安全生产,安全||粉尘,
《工贸企业粉尘防爆安全规定》第十八条,安全生产,安全||粉尘,
《工贸企业粉尘防爆安全规定》第十六条的规定,安全生产,安全||粉尘,
《工贸企业重大事故隐患判定标准》,安全生产,事故隐患||隐患,
《工贸企业重大事故隐患判定标准》第七条,安全生产,事故隐患||隐患,
《工贸企业重大事故隐患判定标准》第七条第三项,安全生产,事故隐患||隐患,
《工贸企业重大事故隐患判定标准》第七条第四项,安全生产,事故隐患||隐患,
《工贸企业重大事故隐患判定标准》第三条第一项,安全生产,事故隐患||隐患,
《工贸企业重大事故隐患判定标准》第五条第五款,安全生产,事故隐患||隐患,
《工贸企业重大事故隐患判定标准》第十一条第三项和第七项,安全生产,事故隐患||隐患,
《工贸行业有限空间作业安全管理与监督暂行规定》第七条,安全生产,安全||安全管理规定,
《工贸行业有限空间作业安全管理与监督暂行规定》第三十条第一项,安全生产,安全||安全管理规定,
《工贸行业有限空间作业安全管理与监督暂行规定》第三十条第二项,安全生产,安全||安全管理规定,
《工贸行业有限空间作业安全管理与监督暂行规定》第八条,安全生产,安全||安全管理规定,
《工贸行业有限空间作业安全管理与监督暂行规定》第十六条第一款,安全生产,安全||安全管理规定,
《工贸行业重大生产安全事故隐患判定标准(2017版)》,安全生产,安全隐患||事故隐患||隐患||安全,
《工贸行业重大生产安全事故隐患判定标准(2017版)》第(三)项第1条,安全生产,安全隐患||事故隐患||隐患||安全,
《工贸行业重大生产安全事故隐患判定标准(2017版)》第二条第（一）项,安全生产,安全隐患||事故隐患||隐患||安全,
《工贸行业重大生产安全事故隐患判定标准(2017版)》第四条,安全生产,安全隐患||事故隐患||隐患||安全,
《工贸行业重大生产安全事故隐患判定标准(2017版》,安全生产,安全隐患||事故隐患||隐患||安全,
《工贸行业重大生产安全事故隐患判定标准》,安全生产,安全隐患||事故隐患||隐患||安全,
《工贸行业重大生产安全事故隐患判定标准》第二条,安全生产,安全隐患||事故隐患||隐患||安全,
《工贸行业重大生产安全事故隐患判定标准（2017版）》第二条（一）冶金行业的第4条,安全生产,安全隐患||事故隐患||隐患||安全,
《工贸行业重大生产安全事故隐患判定标准（2017）版》,安全生产,安全隐患||事故隐患||隐患||安全,
《工资单》,劳动保障,工资,
《工资支付暂行规定》第七条,劳动保障,工资,
《工资支付暂行规定》第五条、第八条,劳动保障,工资,
《工资支付监督管理办法》第九条,劳动保障,工资,
《工资表》,劳动保障,工资,
《巫山县庙堂水库工程》,建设工程与房地产,工程,
《已上市化学药品变更研究技术指导原则(试行)》,产品质量与安全,药品,
《已证实虚开发票通知单》,财税与金融监管,发票,
《巴州工商系统企业年检崔示公告》,未年检登记,企业年检||年检,
《巷道钻探施工合同》,建设工程与房地产,施工,
《市、县安全生产大排查大整治行动方案》,安全生产,安全||安全生产||排查整治||排查,
《市人民政府关于绥阳县环城南路雨水通道排水防涝设施建设项目“4·23”事故调查报告的批复》,建设工程||环境保护,建设项目||排水,
《市场主体登记事项监督检查表》,市场主体与登记治理,登记,
《市场主体登记管理条例》第二十四条第一款,市场主体与登记治理,登记管理||登记,
《市场主体登记管理条例》第四十六条,市场主体与登记治理,登记管理||登记,
《市场主体登记管理条例》第四十六条“市场主体未依照本条,市场主体与登记治理,登记管理||登记,
《市场巡查整改通知书》,市场秩序与竞争监管,市场巡查,
《市场巡查（预警）通知书》,市场秩序与竞争监管,市场巡查,
《市场监管总局 国家发展改革委 生态环境部关于加强锅炉节能环保工作的通知》,环境保护,环境||生态||环保||生态环境,
《市场监管总局关于修订公布食品生产许可分类目录的公告》,产品质量与安全,食品,
《市容和环境卫生管理条例》,环境保护,市容和环境卫生||环境,
《市容环境卫生管理》,环境保护,环境,
《市容环境卫生管理方面》第三十七条第一款,环境保护,环境,
《市政公用工程施工总承包企业资质等级标准》,建设工程与房地产,施工||工程施工||工程,
《市政公用工程施工总承包企业资质证书》,建设工程与房地产,施工||工程施工||工程,
《市政工程设施管理条例》第二条,建设工程与房地产,工程,
《布吉海关关于提请关注启祥文具包装(深圳)有限公司出口危险化学品存储安全的函》,安全生产,危险品||危化品||安全,
《带式输送机安全规范 GB14784-2013》,安全生产,安全,
《常州市安全生产行政处罚自由裁量实施细则》,安全生产,安全||安全生产,
《常州市安全生产行政处罚自由裁量实施细则》第一条款,安全生产,安全||安全生产,
《常州市安全生产行政处罚自由裁量实施细则》第二十条,安全生产,安全||安全生产,
《常州环境监察室2023年第一次会商会交流材料》,环境保护,环境,
《常用化学危险品贮存通则》,安全生产,危险品,
《常用危险化学品储存通则》第7.3条和9.2条,安全生产,危险品||危化品,
《常用危险化学品的分类及标志》,侵犯商标/知识产权||安全生产/危化品,标志||危险品||危化品,
《常用危险化学品贮存通则》,安全生产,危险品||危化品,
《常用生态环境违法行为行政处罚裁量基准表（试行）》,环境保护,环境||生态||环境违法||生态环境,
《常胜煤矿一通三防管理制度》,安全生产,矿,
《平凉宾馆停车须知收费标准》,治安管理,宾馆,
《平凉电厂热电联产节能改造实现城区集中供热工程设计合同》,建设工程与房地产,工程,
《平板玻璃工业大气污染物排放标准》,环境保护,工业||污染物,
《平湖市人力资源和社会保障局行政处罚事先告知书》,劳动保障,人力资源||人力资源和社会保障局,
《平湖市应急管理局涉嫌违法案件移送函》,安全生产,应急||应急管理,
《平潭县社会事业局劳动保障监察限期改正指令书》,劳动保障,劳动保障,
《平阳县凌峰皮业有限公司年产100万平方英尺箱包皮革项目竣工环境保护现状验收报告》,环境保护||建设工程,环境保护||环境||竣工环境保护验收,
《平顶山市市场监督管理局广告案件交办书》,市场秩序与竞争监管,广告,
《平顶山市应急管理局国家矿山安全监察局河南局监察执法五处关于印发全市矿山安全生产综合整治工作方案的通知》,安全生产,矿||安全||安全生产||应急||应急管理,
《平顶山市应急管理局国家矿山安全监察局河南局监察执法五处关于开展煤矿重大事故隐患专项排查整治2023行动实施方案的通知》,安全生产,矿||安全隐患||事故隐患||事故隐患排查||隐患||安全||应急||应急管理||排查整治||排查||隐患排查,
《平顶山市蓝祥众惠燃气热力安装工程有限公司管理制度汇编》,建设工程||燃气安全,工程||燃气,
《年产10000万平方米IXPE建设项目(12#厂房)落地式卸料平台专项施工方案》,建设工程与房地产,施工||建设项目,
《年产10000吨改性工程塑料及PLA可降角塑料应用技术研发中心一期建设项目》,建设工程与房地产,工程||建设项目,
《年产1000吨虫螨腈项目安全设施设计专篇》,安全生产,安全,
《年产1500吨溴素回收再利用工程安全设施设计专篇》,建设工程与房地产,安全||工程,
《年产2000万密封件、1500吨高性能密封件材料及150万件摩擦盘组件新建项目环境影响报告表》,环境保护,环境||环境影响,
《年产2000万平方米印刷包装产品技改项目》,市场秩序与竞争监管,印刷,
《年产复合材料模压窨井盖技改项目环境影响报告表审查意见》,环境保护,环境||环境影响,
《年产铜芯铜护套矿物绝缘电缆500公里技改项目环境影响报告表》,环境保护,矿||环境||环境影响,
《年产铜芯铜护套矿物绝缘电缆500公里技改项目补充分析》,安全生产,矿,
《年冷轧带肋钢筋产品质量国家监督抽查实施细则》,产品质量与安全,产品质量,
《年度保养记录及电梯状态报告》,安全生产,电梯,
《年度安全培训记录表》,安全生产,安全,
《年新增30万个汽车空调压缩机轮毂和50万片压缩机密封垫技术改造项目环境影响报告表》,环境保护,环境||环境影响,
《年新增800万套抽屉导轨技改项目竣工环境保护验收监测报告》,环境保护||建设工程,环境保护||环境||竣工环境保护验收,
《年检公告》,未年检登记,年检,
《年检报告书》,未年检登记,年检,
《广 东省省级非税收入缴款通知书（行政处罚）》,财税与金融监管,税,
《广东 省查处生产销售假冒伪劣商品违法行为条例》第八条第二款,产品质量与安全,假冒伪劣商品||假冒伪劣||假冒||产品法,
